Date,Time,Subject,Experiment,Tcnt,Cued,FlightTm,ResponseTm,Outcome,RfPosX,RfPosY,RfPrefOri,RfSize,FixSpotShape,FixSpotColor,FixSpotSize,FixSpotFixWin,FixSpotWaitTm,RingPosX,RingPosY,RingSize,RingWeight,CueRingDelta,BaseRingDelta,RingFlashTm,RingWaitTm,GaborOffset,GaborTF,GaborSF,GaborContrast,GaborSize,GaborOri,GaborFixWinSize,GaborWaitTm,TargPosX,TargPosY,TargChange,TargNewOri,Dis1PosX,Dis1PosY,Dis2PosX,Dis2PosY,Dis3PosX,Dis3PosY,ResponseWin,RewardDur,VPixx2ScreenDis,Screen2MonkeyDis,EyeCam2MonkeyDis
2025_08_13,17:30:29:175,dingo,AttendGrat,868,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8648651,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.966517,-1.538932,-7.357424,6,-84,1.538932,7.357424,-7.357424,1.538932,7.357424,-1.538932,0.4,0.165,60,25,18
2025_08_13,17:30:39:489,dingo,AttendGrat,869,1,0.05632997,0.2438812,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8386595,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.348382,-1.538932,-7.357424,48,-42,1.538932,7.357424,7.357424,-1.538932,-7.357424,1.538932,0.4,0.165,60,25,18
2025_08_13,17:30:46:666,dingo,AttendGrat,870,1,0.04906917,0.2602861,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.178293,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.713541,7.5,-0.5,12,-58,0.5,7.5,-0.5,-7.5,-7.5,0.5,0.4,0.165,60,25,18
2025_08_13,17:30:53:766,dingo,AttendGrat,871,1,0.06368899,0.2600355,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9378416,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.978829,-7.347281,-1.586649,24,-106,1.586649,-7.347281,-1.586649,7.347281,7.347281,1.586649,0.4,0.165,60,25,18
2025_08_13,17:31:00:035,dingo,AttendGrat,872,1,,3.413883,Early,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.388052,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.835837,2.547911,7.071644,48,-62,7.071644,-2.547911,-2.547911,-7.071644,-7.071644,2.547911,0.4,0.165,60,25,18
2025_08_13,17:31:10:283,dingo,AttendGrat,873,1,0.05160213,0.2436106,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9657056,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.304706,2.547911,7.071644,12,-98,7.071644,-2.547911,-7.071644,2.547911,-2.547911,-7.071644,0.4,0.165,60,25,18
2025_08_13,17:31:16:124,dingo,AttendGrat,874,0,0.05069089,0.2436056,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9034911,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.812801,0.5486642,-7.496597,12,-58,-0.5486642,7.496597,-7.496597,-0.5486642,7.496597,0.5486642,0.4,0.165,60,25,18
2025_08_13,17:31:22:471,dingo,AttendGrat,875,1,0.05593586,0.2936299,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8823558,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.399286,0.5486642,-7.496597,48,-42,7.496597,0.5486642,-0.5486642,7.496597,-7.496597,-0.5486642,0.4,0.165,60,25,18
2025_08_13,17:31:28:412,dingo,AttendGrat,876,1,0.04754996,0.2436054,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.146377,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.396144,7.357424,-1.538932,48,-42,1.538932,7.357424,-1.538932,-7.357424,-7.357424,1.538932,0.4,0.165,60,25,18
2025_08_13,17:31:34:567,dingo,AttendGrat,877,1,0.05196595,0.3106661,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.131924,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.60634,-2.547911,-7.071644,48,-22,2.547911,7.071644,7.071644,-2.547911,-7.071644,2.547911,0.4,0.165,60,25,18
2025_08_13,17:31:40:726,dingo,AttendGrat,878,1,0.05694795,0.3435354,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.333909,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.074834,7.071644,-2.547911,12,-58,-7.071644,2.547911,2.547911,7.071644,-2.547911,-7.071644,0.4,0.165,60,25,18
2025_08_13,17:31:47:559,dingo,AttendGrat,879,1,0.04670501,0.2769513,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.151268,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.03315,1.586649,-7.347281,48,-22,-7.347281,-1.586649,7.347281,1.586649,-1.586649,7.347281,0.4,0.165,60,25,18
2025_08_13,17:31:54:188,dingo,AttendGrat,880,0,0.06225586,0.2769272,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.383514,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.563503,-0.5,-7.5,12,-98,-7.5,0.5,7.5,-0.5,0.5,7.5,0.4,0.165,60,25,18
2025_08_13,17:32:02:947,dingo,AttendGrat,881,1,0.03389597,0.2767584,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.198806,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,2.573334,-0.5486642,7.496597,24,-106,7.496597,0.5486642,0.5486642,-7.496597,-7.496597,-0.5486642,0.4,0.165,60,25,18
2025_08_13,17:32:10:436,dingo,AttendGrat,882,1,0.06410193,0.2767384,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.213403,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.033351,7.496597,0.5486642,12,-78,0.5486642,-7.496597,-0.5486642,7.496597,-7.496597,-0.5486642,0.4,0.165,60,25,18
2025_08_13,17:32:17:438,dingo,AttendGrat,883,1,0.051507,0.210397,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.102172,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,3.096469,2.547911,7.071644,48,-82,-2.547911,-7.071644,-7.071644,2.547911,7.071644,-2.547911,0.4,0.166,60,25,18
2025_08_13,17:32:25:546,dingo,AttendGrat,884,1,0.06095386,0.2602463,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.022201,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.021395,-1.538932,-7.357424,48,-22,1.538932,7.357424,-7.357424,1.538932,7.357424,-1.538932,0.4,0.166,60,25,18
2025_08_13,17:32:32:369,dingo,AttendGrat,885,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8042725,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.937572,0.5,7.5,6,-64,-7.5,0.5,7.5,-0.5,-0.5,-7.5,0.4,0.166,60,25,18
2025_08_13,17:32:42:035,dingo,AttendGrat,886,1,,,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.152352,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.14787,0.5,7.5,0,-70,-7.5,0.5,7.5,-0.5,-0.5,-7.5,0.4,0.166,60,25,18
2025_08_13,17:32:49:112,dingo,AttendGrat,887,1,0.03452206,0.1268811,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.24306,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.496893,0.5,7.5,12,-58,7.5,-0.5,-0.5,-7.5,-7.5,0.5,0.4,0.166,60,25,18
2025_08_13,17:32:56:232,dingo,AttendGrat,888,1,0.05976486,0.2269993,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.285204,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.57648,-0.5,-7.5,24,-86,-7.5,0.5,0.5,7.5,7.5,-0.5,0.4,0.166,60,25,18
2025_08_13,17:33:02:552,dingo,AttendGrat,889,0,0.06857395,0.2439165,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.121105,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.890123,7.496597,0.5486642,12,-58,-7.496597,-0.5486642,0.5486642,-7.496597,-0.5486642,7.496597,0.4,0.166,60,25,18
2025_08_13,17:33:27:778,dingo,AttendGrat,893,0,0.05185199,0.226871,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9794216,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.334023,2.547911,7.071644,24,-46,7.071644,-2.547911,-2.547911,-7.071644,-7.071644,2.547911,0.4,0.166,60,25,18
2025_08_13,17:33:35:128,dingo,AttendGrat,894,1,0.04903078,0.2437396,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9566185,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.875064,-7.357424,1.538932,48,-42,-1.538932,-7.357424,7.357424,-1.538932,1.538932,7.357424,0.4,0.166,60,25,18
2025_08_13,17:33:41:573,dingo,AttendGrat,895,1,0.05465698,0.2106013,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.7879639,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.360665,7.357424,-1.538932,24,-66,-1.538932,-7.357424,-7.357424,1.538932,1.538932,7.357424,0.4,0.166,60,25,18
2025_08_13,17:33:48:652,dingo,AttendGrat,896,1,0.05667377,0.3771343,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.07879,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.70242,7.347281,1.586649,48,-82,-7.347281,-1.586649,1.586649,-7.347281,-1.586649,7.347281,0.4,0.166,60,25,18
2025_08_13,17:33:55:153,dingo,AttendGrat,897,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.7626941,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.57128,-7.347281,-1.586649,48,-22,7.347281,1.586649,1.586649,-7.347281,-1.586649,7.347281,0.4,0.166,60,25,18
2025_08_13,17:34:03:958,dingo,AttendGrat,898,1,0.06182098,0.2438667,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9546062,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,3.211452,-7.347281,-1.586649,12,-58,1.586649,-7.347281,-1.586649,7.347281,7.347281,1.586649,0.4,0.166,60,25,18
2025_08_13,17:34:12:015,dingo,AttendGrat,899,1,0.07988501,0.2103522,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.051818,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,3.181762,-1.586649,7.347281,24,-66,7.347281,1.586649,1.586649,-7.347281,-7.347281,-1.586649,0.4,0.166,60,25,18
2025_08_13,17:34:20:710,dingo,AttendGrat,900,1,0.04652905,0.2602496,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.179034,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.316267,1.538932,7.357424,12,-98,7.357424,-1.538932,-7.357424,1.538932,-1.538932,-7.357424,0.4,0.166,60,25,18
2025_08_13,17:34:27:107,dingo,AttendGrat,901,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.312038,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.677664,0.5486642,-7.496597,6,-64,-7.496597,-0.5486642,-0.5486642,7.496597,7.496597,0.5486642,0.4,0.166,60,25,18
2025_08_13,17:34:36:591,dingo,AttendGrat,902,1,0.03568101,0.2602556,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.163543,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.636423,0.5486642,-7.496597,12,-58,-0.5486642,7.496597,-7.496597,-0.5486642,7.496597,0.5486642,0.4,0.166,60,25,18
2025_08_13,17:34:55:081,dingo,AttendGrat,904,1,0.06017685,0.2267282,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9192599,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.418545,-7.496597,-0.5486642,48,-42,-0.5486642,7.496597,7.496597,0.5486642,0.5486642,-7.496597,0.4,0.166,60,25,18
2025_08_13,17:35:01:759,dingo,AttendGrat,905,1,,,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.029118,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.370735,7.5,-0.5,0,-70,-0.5,-7.5,-7.5,0.5,0.5,7.5,0.4,0.166,60,25,18
2025_08_13,17:35:07:762,dingo,AttendGrat,906,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.298198,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.600814,7.5,-0.5,12,-58,0.5,7.5,-0.5,-7.5,-7.5,0.5,0.4,0.166,60,25,18
2025_08_13,17:35:17:379,dingo,AttendGrat,907,1,0.06042695,0.2434621,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8935459,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.170453,7.5,-0.5,48,-22,-7.5,0.5,-0.5,-7.5,0.5,7.5,0.4,0.166,60,25,18
2025_08_13,17:35:24:391,dingo,AttendGrat,908,1,0.0352211,0.2433922,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.411066,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.887159,-7.5,0.5,48,-22,-0.5,-7.5,7.5,-0.5,0.5,7.5,0.4,0.166,60,25,18
2025_08_13,17:35:32:243,dingo,AttendGrat,909,0,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9831805,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.275632,-7.347281,-1.586649,12,-78,7.347281,1.586649,-1.586649,7.347281,1.586649,-7.347281,0.4,0.166,60,25,18
2025_08_13,17:35:40:981,dingo,AttendGrat,910,0,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.39259,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.754771,0.5486642,-7.496597,12,-78,-7.496597,-0.5486642,-0.5486642,7.496597,7.496597,0.5486642,0.4,0.166,60,25,18
2025_08_13,17:35:50:740,dingo,AttendGrat,911,1,0.0601871,0.2602944,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.067511,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.6714,7.357424,-1.538932,12,-118,-1.538932,-7.357424,-7.357424,1.538932,1.538932,7.357424,0.4,0.166,60,25,18
2025_08_13,17:35:57:296,dingo,AttendGrat,912,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.270957,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.616803,-2.547911,-7.071644,12,-118,-7.071644,2.547911,2.547911,7.071644,7.071644,-2.547911,0.4,0.166,60,25,18
2025_08_13,17:36:06:437,dingo,AttendGrat,913,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.211547,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.477758,-2.547911,-7.071644,24,-106,-7.071644,2.547911,2.547911,7.071644,7.071644,-2.547911,0.4,0.166,60,25,18
2025_08_13,17:36:15:959,dingo,AttendGrat,914,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9113866,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,2.276082,-2.547911,-7.071644,6,-124,2.547911,7.071644,-7.071644,2.547911,7.071644,-2.547911,0.4,0.166,60,25,18
2025_08_13,17:36:25:754,dingo,AttendGrat,915,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.42318,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.955436,-2.547911,-7.071644,24,-106,7.071644,-2.547911,2.547911,7.071644,-7.071644,2.547911,0.4,0.166,60,25,18
2025_08_13,17:36:35:867,dingo,AttendGrat,916,1,0.07013988,0.2772226,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.315348,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,2.595651,-2.547911,-7.071644,48,-82,7.071644,-2.547911,2.547911,7.071644,-7.071644,2.547911,0.4,0.166,60,25,18
2025_08_13,17:36:43:616,dingo,AttendGrat,917,1,0.05196691,0.2604215,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9861064,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.303085,-1.538932,-7.357424,24,-66,1.538932,7.357424,7.357424,-1.538932,-7.357424,1.538932,0.4,0.166,60,25,18
2025_08_13,17:36:50:301,dingo,AttendGrat,918,1,0.06069684,0.3271985,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9384396,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,3.076158,1.586649,-7.347281,48,-22,-1.586649,7.347281,-7.347281,-1.586649,7.347281,1.586649,0.4,0.166,60,25,18
2025_08_13,17:36:57:996,dingo,AttendGrat,919,1,,,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.268535,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.255398,-7.071644,2.547911,0,-90,-2.547911,-7.071644,7.071644,-2.547911,2.547911,7.071644,0.4,0.166,60,25,18
2025_08_13,17:37:04:376,dingo,AttendGrat,920,1,0.07045889,0.2436376,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.022988,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.668164,-7.071644,2.547911,12,-78,7.071644,-2.547911,2.547911,7.071644,-2.547911,-7.071644,0.4,0.166,60,25,18
2025_08_13,17:37:11:575,dingo,AttendGrat,921,1,0.07787704,0.2102363,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.276228,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,3.169283,1.538932,7.357424,24,-46,7.357424,-1.538932,-7.357424,1.538932,-1.538932,-7.357424,0.4,0.166,60,25,18
2025_08_13,17:37:19:648,dingo,AttendGrat,922,1,0.07504106,0.243427,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.403901,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.990923,-7.357424,1.538932,48,-22,1.538932,7.357424,7.357424,-1.538932,-1.538932,-7.357424,0.4,0.166,60,25,18
2025_08_13,17:37:26:522,dingo,AttendGrat,923,1,0.072083,0.2604089,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9734736,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.834086,0.5,7.5,12,-98,-0.5,-7.5,-7.5,0.5,7.5,-0.5,0.4,0.166,60,25,18
2025_08_13,17:37:33:760,dingo,AttendGrat,924,1,0.06056905,0.2601285,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.423112,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.876393,-7.496597,-0.5486642,48,-82,7.496597,0.5486642,0.5486642,-7.496597,-0.5486642,7.496597,0.4,0.166,60,25,18
2025_08_13,17:37:41:501,dingo,AttendGrat,925,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.493659,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,2.925643,-7.5,0.5,6,-124,7.5,-0.5,-0.5,-7.5,0.5,7.5,0.4,0.166,60,25,18
2025_08_13,17:37:52:717,dingo,AttendGrat,926,1,0.05933809,0.243638,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.7856141,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.622776,-7.5,0.5,24,-106,-0.5,-7.5,7.5,-0.5,0.5,7.5,0.4,0.166,60,25,18
2025_08_13,17:38:03:054,dingo,AttendGrat,928,0,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9678635,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,3.023677,-7.071644,2.547911,6,-64,-2.547911,-7.071644,7.071644,-2.547911,2.547911,7.071644,0.4,0.166,60,25,18
2025_08_13,17:38:13:108,dingo,AttendGrat,929,1,0.05229402,0.2271123,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.051544,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.53465,-1.586649,7.347281,12,-58,-7.347281,-1.586649,7.347281,1.586649,1.586649,-7.347281,0.4,0.166,60,25,18
2025_08_13,17:38:19:065,dingo,AttendGrat,930,1,0.051157,0.2184639,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.200382,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.916607,2.547911,7.071644,24,-66,7.071644,-2.547911,-7.071644,2.547911,-2.547911,-7.071644,0.4,0.166,60,25,18
2025_08_13,17:38:26:361,dingo,AttendGrat,931,1,0.06805515,0.2269392,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.067598,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.709853,7.5,-0.5,48,-42,-0.5,-7.5,0.5,7.5,-7.5,0.5,0.4,0.166,60,25,18
2025_08_13,17:38:38:037,dingo,AttendGrat,933,1,0.055691,0.2102134,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.016143,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,3.134211,7.496597,0.5486642,48,-82,-0.5486642,7.496597,0.5486642,-7.496597,-7.496597,-0.5486642,0.4,0.166,60,25,18
2025_08_13,17:38:45:600,dingo,AttendGrat,934,1,,,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.783921,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,2.069135,7.071644,-2.547911,0,-130,-2.547911,-7.071644,-7.071644,2.547911,2.547911,7.071644,0.4,0.166,60,25,18
2025_08_13,17:38:52:035,dingo,AttendGrat,935,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.360219,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,2.493736,7.071644,-2.547911,48,-82,-7.071644,2.547911,-2.547911,-7.071644,2.547911,7.071644,0.4,0.166,60,25,18
2025_08_13,17:39:02:182,dingo,AttendGrat,936,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9573832,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.970799,7.071644,-2.547911,12,-118,-7.071644,2.547911,2.547911,7.071644,-2.547911,-7.071644,0.4,0.166,60,25,18
2025_08_13,17:39:11:702,dingo,AttendGrat,937,1,0.04866195,0.2767966,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.3285,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,2.337785,7.071644,-2.547911,24,-106,-7.071644,2.547911,2.547911,7.071644,-2.547911,-7.071644,0.4,0.166,60,25,18
2025_08_13,17:39:19:218,dingo,AttendGrat,938,0,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.245266,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.370826,7.5,-0.5,24,-86,-0.5,-7.5,0.5,7.5,-7.5,0.5,0.4,0.166,60,25,18
2025_08_13,17:39:29:656,dingo,AttendGrat,939,1,0.04967093,0.2439084,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.171329,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,3.099617,-7.347281,-1.586649,24,-66,1.586649,-7.347281,7.347281,1.586649,-1.586649,7.347281,0.4,0.166,60,25,18
2025_08_13,17:39:37:516,dingo,AttendGrat,940,1,0.05623889,0.2436922,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.36687,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.575538,7.347281,1.586649,24,-46,-1.586649,7.347281,1.586649,-7.347281,-7.347281,-1.586649,0.4,0.166,60,25,18
2025_08_13,17:39:43:910,dingo,AttendGrat,941,1,0.05900598,0.293474,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.4189,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.398753,0.5486642,-7.496597,48,-82,-0.5486642,7.496597,-7.496597,-0.5486642,7.496597,0.5486642,0.4,0.166,60,25,18
2025_08_13,17:39:50:230,dingo,AttendGrat,942,1,0.05282092,0.2269313,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.363695,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.779095,-0.5486642,7.496597,48,-22,7.496597,0.5486642,0.5486642,-7.496597,-7.496597,-0.5486642,0.4,0.166,60,25,18
2025_08_13,17:39:56:689,dingo,AttendGrat,943,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.7821344,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.566193,-0.5,-7.5,6,-84,0.5,7.5,7.5,-0.5,-7.5,0.5,0.4,0.166,60,25,18
